material_id,pretty_formula,formation_energy_per_atom,num_elements,elements,crystal_system,space_group_symbol,nsites,composition,num_halogens,num_unique_halogen_types
mp-1113281,Cs2AlInBr6,-1.632791347597701,4,"[Element Al, Element Br, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 Al1 In1 Br6,6.0,1
mp-1113280,Cs2AlInCl6,-1.7911140397500032,4,"[Element Al, Element Cl, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 Al1 In1 Cl6,6.0,1
mp-1112586,Cs2AlInF6,-3.154129284048613,4,"[Element Al, Element Cs, Element F, Element In]",Cubic,Fm-3m,10,Cs2 Al1 In1 F6,6.0,1
mp-1112896,Cs2AlInI6,-1.182273860597701,4,"[Element Al, Element Cs, Element I, Element In]",Cubic,Fm-3m,10,Cs2 Al1 In1 I6,6.0,1
mp-1112506,Cs2AlTlBr6,-1.670507063264369,4,"[Element Al, Element Br, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Al1 Tl1 Br6,6.0,1
mp-1112505,Cs2AlTlCl6,-2.001432016264369,4,"[Element Al, Element Cl, Element Cs, Element Tl]",Cubic,Fm-3m,10,Cs2 Al1 Tl1 Cl6,6.0,1
mp-1111952,Cs2AlTlF6,-3.200818633264369,4,"[Element Al, Element Cs, Element F, Element Tl]",Cubic,Fm-3m,10,Cs2 Al1 Tl1 F6,6.0,1
mp-1112111,Cs2AlTlI6,-1.2148941062643681,4,"[Element Al, Element Cs, Element I, Element Tl]",Cubic,Fm-3m,10,Cs2 Al1 Tl1 I6,6.0,1
mp-1112632,Cs2AsAuBr6,-1.235131907681034,4,"[Element As, Element Au, Element Br, Element Cs]",Cubic,Fm-3m,10,Cs2 As1 Au1 Br6,6.0,1
mp-1112619,Cs2AsAuCl6,-1.449626452681035,4,"[Element As, Element Au, Element Cl, Element Cs]",Cubic,Fm-3m,10,Cs2 As1 Au1 Cl6,6.0,1
mp-1113149,Cs2AsAuF6,-2.266177911681034,4,"[Element As, Element Au, Element Cs, Element F]",Cubic,Fm-3m,10,Cs2 As1 Au1 F6,6.0,1
mp-1112929,Cs2AsAuI6,-0.914217492681035,4,"[Element As, Element Au, Element Cs, Element I]",Cubic,Fm-3m,10,Cs2 As1 Au1 I6,6.0,1
mp-1112930,Cs2BiAuBr6,-1.3583528409310341,4,"[Element Au, Element Bi, Element Br, Element Cs]",Cubic,Fm-3m,10,Cs2 Bi1 Au1 Br6,6.0,1
mp-1113443,Cs2BiAuCl6,-1.367402592749996,4,"[Element Au, Element Bi, Element Cl, Element Cs]",Cubic,Fm-3m,10,Cs2 Bi1 Au1 Cl6,6.0,1
mp-1113148,Cs2BiAuF6,-2.3907575349310353,4,"[Element Au, Element Bi, Element Cs, Element F]",Cubic,Fm-3m,10,Cs2 Bi1 Au1 F6,6.0,1
mp-1113421,Cs2BiAuI6,-1.018955944931034,4,"[Element Au, Element Bi, Element Cs, Element I]",Cubic,Fm-3m,10,Cs2 Bi1 Au1 I6,6.0,1
mp-989570,Cs2CaSnCl6,-2.208531221431035,4,"[Element Ca, Element Cl, Element Cs, Element Sn]",Cubic,Fm-3m,10,Cs2 Ca1 Sn1 Cl6,6.0,1
mp-1113262,Cs2CeAgBr6,-1.8869487550977002,4,"[Element Ag, Element Br, Element Ce, Element Cs]",Cubic,Fm-3m,10,Cs2 Ce1 Ag1 Br6,6.0,1
mp-1113570,Cs2CeAgCl6,-2.1820707900977,4,"[Element Ag, Element Ce, Element Cl, Element Cs]",Cubic,Fm-3m,10,Cs2 Ce1 Ag1 Cl6,6.0,1
mp-1113538,Cs2CeAgF6,-3.147149339097701,4,"[Element Ag, Element Ce, Element Cs, Element F]",Cubic,Fm-3m,10,Cs2 Ce1 Ag1 F6,6.0,1
mp-1113271,Cs2CeAgI6,-1.4531444210977011,4,"[Element Ag, Element Ce, Element Cs, Element I]",Cubic,Fm-3m,10,Cs2 Ce1 Ag1 I6,6.0,1
mp-1113363,Cs2CeCuCl6,-1.974937743500004,4,"[Element Ce, Element Cl, Element Cs, Element Cu]",Cubic,Fm-3m,10,Cs2 Ce1 Cu1 Cl6,6.0,1
mp-1113362,Cs2CeCuI6,-1.391734718931034,4,"[Element Ce, Element Cs, Element Cu, Element I]",Cubic,Fm-3m,10,Cs2 Ce1 Cu1 I6,6.0,1
mp-1113539,Cs2CoAgF6,-2.318850262097701,4,"[Element Ag, Element Co, Element Cs, Element F]",Cubic,Fm-3m,10,Cs2 Co1 Ag1 F6,6.0,1
mp-1112601,Cs2CoHgF6,-2.120758046181035,4,"[Element Co, Element Cs, Element F, Element Hg]",Cubic,Fm-3m,10,Cs2 Co1 Hg1 F6,6.0,1
mp-1112592,Cs2CrHgF6,-2.591535147181035,4,"[Element Cr, Element Cs, Element F, Element Hg]",Cubic,Fm-3m,10,Cs2 Cr1 Hg1 F6,6.0,1
mp-1112612,Cs2CuAsCl6,-1.5168232666810342,4,"[Element As, Element Cl, Element Cs, Element Cu]",Cubic,Fm-3m,10,Cs2 Cu1 As1 Cl6,6.0,1
mp-1113490,Cs2CuAuCl6,-1.3910486319310351,4,"[Element Au, Element Cl, Element Cs, Element Cu]",Cubic,Fm-3m,10,Cs2 Cu1 Au1 Cl6,6.0,1
mp-1112959,Cs2CuAuF6,-2.096964393931034,4,"[Element Au, Element Cs, Element Cu, Element F]",Cubic,Fm-3m,10,Cs2 Cu1 Au1 F6,6.0,1
mp-1112278,Cs2CuBiBr6,-1.410383978931034,4,"[Element Bi, Element Br, Element Cs, Element Cu]",Cubic,Fm-3m,10,Cs2 Cu1 Bi1 Br6,6.0,1
mp-1111471,Cs2CuBiCl6,-1.458815747999986,4,"[Element Bi, Element Cl, Element Cs, Element Cu]",Cubic,Fm-3m,10,Cs2 Cu1 Bi1 Cl6,6.0,1
mp-1110978,Cs2CuBiF6,-2.4522597508750072,4,"[Element Bi, Element Cs, Element Cu, Element F]",Cubic,Fm-3m,10,Cs2 Cu1 Bi1 F6,6.0,1
mp-1113070,Cs2CuBiI6,-1.032067757931035,4,"[Element Bi, Element Cs, Element Cu, Element I]",Cubic,Fm-3m,10,Cs2 Cu1 Bi1 I6,6.0,1
mp-1112273,Cs2CuMoBr6,-1.268860470931034,4,"[Element Br, Element Cs, Element Cu, Element Mo]",Cubic,Fm-3m,10,Cs2 Cu1 Mo1 Br6,6.0,1
mp-1113182,Cs2CuMoCl6,-1.3953499875000022,4,"[Element Cl, Element Cs, Element Cu, Element Mo]",Cubic,Fm-3m,10,Cs2 Cu1 Mo1 Cl6,6.0,1
mp-1112885,Cs2CuMoI6,-0.8641907219310351,4,"[Element Cs, Element Cu, Element I, Element Mo]",Cubic,Fm-3m,10,Cs2 Cu1 Mo1 I6,6.0,1
mp-1111879,Cs2CuSbBr6,-1.361279526931034,4,"[Element Br, Element Cs, Element Cu, Element Sb]",Cubic,Fm-3m,10,Cs2 Cu1 Sb1 Br6,6.0,1
mp-1111461,Cs2CuSbCl6,-1.610273098931034,4,"[Element Cl, Element Cs, Element Cu, Element Sb]",Cubic,Fm-3m,10,Cs2 Cu1 Sb1 Cl6,6.0,1
mp-1112882,Cs2CuSbI6,-0.9906243239310341,4,"[Element Cs, Element Cu, Element I, Element Sb]",Cubic,Fm-3m,10,Cs2 Cu1 Sb1 I6,6.0,1
mp-1112927,Cs2DyAuCl6,-2.074860158097701,4,"[Element Au, Element Cl, Element Cs, Element Dy]",Cubic,Fm-3m,10,Cs2 Dy1 Au1 Cl6,6.0,1
mp-1112958,Cs2DyCuCl6,-2.02527425424999,4,"[Element Cl, Element Cs, Element Cu, Element Dy]",Cubic,Fm-3m,10,Cs2 Dy1 Cu1 Cl6,6.0,1
mp-1112928,Cs2ErAuCl6,-1.932270901083342,4,"[Element Au, Element Cl, Element Cs, Element Er]",Cubic,Fm-3m,10,Cs2 Er1 Au1 Cl6,6.0,1
mp-1112917,Cs2ErCuCl6,-2.024936442333333,4,"[Element Cl, Element Cs, Element Cu, Element Er]",Cubic,Fm-3m,10,Cs2 Er1 Cu1 Cl6,6.0,1
mp-1113420,Cs2EuAuCl6,-1.9576893084310352,4,"[Element Au, Element Cl, Element Cs, Element Eu]",Cubic,Fm-3m,10,Cs2 Eu1 Au1 Cl6,6.0,1
mp-1113553,Cs2GaAgBr6,-1.425489123847701,4,"[Element Ag, Element Br, Element Cs, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Ag1 Br6,6.0,1
mp-1113623,Cs2GaAgCl6,-1.7040479408477012,4,"[Element Ag, Element Cl, Element Cs, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Ag1 Cl6,6.0,1
mp-1113583,Cs2GaAgF6,-2.688667714847702,4,"[Element Ag, Element Cs, Element F, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Ag1 F6,6.0,1
mp-1113594,Cs2GaAgI6,-1.031025850847701,4,"[Element Ag, Element Cs, Element Ga, Element I]",Cubic,Fm-3m,10,Cs2 Ga1 Ag1 I6,6.0,1
mp-1113416,Cs2GaAuBr6,-1.332175688681034,4,"[Element Au, Element Br, Element Cs, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Au1 Br6,6.0,1
mp-1113218,Cs2GaAuCl6,-1.579664933681034,4,"[Element Au, Element Cl, Element Cs, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Au1 Cl6,6.0,1
mp-1112947,Cs2GaAuF6,-2.508960635681034,4,"[Element Au, Element Cs, Element F, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Au1 F6,6.0,1
mp-1112925,Cs2GaAuI6,-0.9836247296810341,4,"[Element Au, Element Cs, Element Ga, Element I]",Cubic,Fm-3m,10,Cs2 Ga1 Au1 I6,6.0,1
mp-1113185,Cs2GaCuCl6,-1.648100147681034,4,"[Element Cl, Element Cs, Element Cu, Element Ga]",Cubic,Fm-3m,10,Cs2 Ga1 Cu1 Cl6,6.0,1
mp-1113302,Cs2GaHgBr6,-1.417699020931035,4,"[Element Br, Element Cs, Element Ga, Element Hg]",Cubic,Fm-3m,10,Cs2 Ga1 Hg1 Br6,6.0,1
mp-1113202,Cs2GaHgCl6,-1.668577993931035,4,"[Element Cl, Element Cs, Element Ga, Element Hg]",Cubic,Fm-3m,10,Cs2 Ga1 Hg1 Cl6,6.0,1
mp-1113098,Cs2GaHgF6,-2.626930773931035,4,"[Element Cs, Element F, Element Ga, Element Hg]",Cubic,Fm-3m,10,Cs2 Ga1 Hg1 F6,6.0,1
mp-1112903,Cs2GaHgI6,-1.050969016931035,4,"[Element Cs, Element Ga, Element Hg, Element I]",Cubic,Fm-3m,10,Cs2 Ga1 Hg1 I6,6.0,1
mp-1113592,Cs2GdAgCl6,-2.209648464097701,4,"[Element Ag, Element Cl, Element Cs, Element Gd]",Cubic,Fm-3m,10,Cs2 Gd1 Ag1 Cl6,6.0,1
mp-1112633,Cs2GdAuCl6,-1.911720818708337,4,"[Element Au, Element Cl, Element Cs, Element Gd]",Cubic,Fm-3m,10,Cs2 Gd1 Au1 Cl6,6.0,1
mp-1112911,Cs2HgAsBr6,-1.303123571931035,4,"[Element As, Element Br, Element Cs, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 As1 Br6,6.0,1
mp-1112907,Cs2HgAsCl6,-1.521420806931034,4,"[Element As, Element Cl, Element Cs, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 As1 Cl6,6.0,1
mp-1112603,Cs2HgAsF6,-2.409626451931035,4,"[Element As, Element Cs, Element F, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 As1 F6,6.0,1
mp-1112908,Cs2HgAsI6,-0.980248597931035,4,"[Element As, Element Cs, Element Hg, Element I]",Cubic,Fm-3m,10,Cs2 Hg1 As1 I6,6.0,1
mp-1113305,Cs2HgAuBr6,-1.220187976181035,4,"[Element Au, Element Br, Element Cs, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 Au1 Br6,6.0,1
mp-1112640,Cs2HgAuF6,-2.048917743181035,4,"[Element Au, Element Cs, Element F, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 Au1 F6,6.0,1
mp-1112905,Cs2HgBiBr6,-1.4245559681810351,4,"[Element Bi, Element Br, Element Cs, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 Bi1 Br6,6.0,1
mp-1112906,Cs2HgBiCl6,-1.644076555181036,4,"[Element Bi, Element Cl, Element Cs, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 Bi1 Cl6,6.0,1
mp-1113179,Cs2HgBiF6,-2.503262835181035,4,"[Element Bi, Element Cs, Element F, Element Hg]",Cubic,Fm-3m,10,Cs2 Hg1 Bi1 F6,6.0,1
mp-1113303,Cs2HgBiI6,-1.077058503181035,4,"[Element Bi, Element Cs, Element Hg, Element I]",Cubic,Fm-3m,10,Cs2 Hg1 Bi1 I6,6.0,1
mp-1112948,Cs2HgIrF6,-2.168490521181035,4,"[Element Cs, Element F, Element Hg, Element Ir]",Cubic,Fm-3m,10,Cs2 Hg1 Ir1 F6,6.0,1
mp-1113177,Cs2HgMoF6,-2.528273312181036,4,"[Element Cs, Element F, Element Hg, Element Mo]",Cubic,Fm-3m,10,Cs2 Hg1 Mo1 F6,6.0,1
mp-1112589,Cs2HgPdF6,-2.154407088181035,4,"[Element Cs, Element F, Element Hg, Element Pd]",Cubic,Fm-3m,10,Cs2 Hg1 Pd1 F6,6.0,1
mp-1113296,Cs2HgSbBr6,-1.385599258181035,4,"[Element Br, Element Cs, Element Hg, Element Sb]",Cubic,Fm-3m,10,Cs2 Hg1 Sb1 Br6,6.0,1
mp-1112902,Cs2HgSbCl6,-1.605228663181035,4,"[Element Cl, Element Cs, Element Hg, Element Sb]",Cubic,Fm-3m,10,Cs2 Hg1 Sb1 Cl6,6.0,1
mp-1112957,Cs2HgSbF6,-2.513057586181035,4,"[Element Cs, Element F, Element Hg, Element Sb]",Cubic,Fm-3m,10,Cs2 Hg1 Sb1 F6,6.0,1
mp-1113295,Cs2HgSbI6,-1.042406648181035,4,"[Element Cs, Element Hg, Element I, Element Sb]",Cubic,Fm-3m,10,Cs2 Hg1 Sb1 I6,6.0,1
mp-1113554,Cs2InAgBr6,-1.472874406764367,4,"[Element Ag, Element Br, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ag1 Br6,6.0,1
mp-1096926,Cs2InAgCl6,-1.739095379764367,4,"[Element Ag, Element Cl, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ag1 Cl6,6.0,1
mp-1113588,Cs2InAgF6,-2.6328010377643682,4,"[Element Ag, Element Cs, Element F, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ag1 F6,6.0,1
mp-1113565,Cs2InAgI6,-1.084367894764367,4,"[Element Ag, Element Cs, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ag1 I6,6.0,1
mp-1112893,Cs2InAsBr6,-1.4022393603477,4,"[Element As, Element Br, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 As1 Br6,6.0,1
mp-1112894,Cs2InAsCl6,-1.6389216213477011,4,"[Element As, Element Cl, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 As1 Cl6,6.0,1
mp-1113140,Cs2InAsF6,-2.5510564923477013,4,"[Element As, Element Cs, Element F, Element In]",Cubic,Fm-3m,10,Cs2 In1 As1 F6,6.0,1
mp-1112891,Cs2InAsI6,-1.038402413347701,4,"[Element As, Element Cs, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 As1 I6,6.0,1
mp-1112924,Cs2InAuBr6,-1.3743806655977011,4,"[Element Au, Element Br, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Au1 Br6,6.0,1
mp-1112620,Cs2InAuCl6,-1.446286303500016,4,"[Element Au, Element Cl, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Au1 Cl6,6.0,1
mp-1112611,Cs2InAuF6,-2.409391365000002,4,"[Element Au, Element Cs, Element F, Element In]",Cubic,Fm-3m,10,Cs2 In1 Au1 F6,6.0,1
mp-1113414,Cs2InAuI6,-1.023982195597701,4,"[Element Au, Element Cs, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 Au1 I6,6.0,1
mp-1112892,Cs2InBiBr6,-1.519771350597701,4,"[Element Bi, Element Br, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Bi1 Br6,6.0,1
mp-1112889,Cs2InBiCl6,-1.7683429095977021,4,"[Element Bi, Element Cl, Element Cs, Element In]",Cubic,Fm-3m,10,Cs2 In1 Bi1 Cl6,6.0,1
mp-989538,Cs2InBiF6,-2.682546414597701,4,"[Element Bi, Element Cs, Element F, Element In]",Cubic,Fm-3m,10,Cs2 In1 Bi1 F6,6.0,1
mp-1112890,Cs2InBiI6,-1.144241665597701,4,"[Element Bi, Element Cs, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 Bi1 I6,6.0,1
mp-1113481,Cs2InCuBr6,-1.425134508597701,4,"[Element Br, Element Cs, Element Cu, Element In]",Cubic,Fm-3m,10,Cs2 In1 Cu1 Br6,6.0,1
mp-1112609,Cs2InCuCl6,-1.535049823750001,4,"[Element Cl, Element Cs, Element Cu, Element In]",Cubic,Fm-3m,10,Cs2 In1 Cu1 Cl6,6.0,1
mp-1113106,Cs2InCuF6,-2.570623657597701,4,"[Element Cs, Element Cu, Element F, Element In]",Cubic,Fm-3m,10,Cs2 In1 Cu1 F6,6.0,1
mp-1112627,Cs2InGaBr6,-1.531044263347701,4,"[Element Br, Element Cs, Element Ga, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ga1 Br6,6.0,1
mp-1113201,Cs2InGaCl6,-1.800372903347701,4,"[Element Cl, Element Cs, Element Ga, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ga1 Cl6,6.0,1
mp-1113099,Cs2InGaF6,-2.741083707347701,4,"[Element Cs, Element F, Element Ga, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ga1 F6,6.0,1
mp-1113095,Cs2InGaI6,-1.1320824043477011,4,"[Element Cs, Element Ga, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 Ga1 I6,6.0,1
mp-1113300,Cs2InHgBr6,-1.4551494638477012,4,"[Element Br, Element Cs, Element Hg, Element In]",Cubic,Fm-3m,10,Cs2 In1 Hg1 Br6,6.0,1
mp-1112904,Cs2InHgCl6,-1.695231016847702,4,"[Element Cl, Element Cs, Element Hg, Element In]",Cubic,Fm-3m,10,Cs2 In1 Hg1 Cl6,6.0,1
mp-1113143,Cs2InHgF6,-2.569598613847701,4,"[Element Cs, Element F, Element Hg, Element In]",Cubic,Fm-3m,10,Cs2 In1 Hg1 F6,6.0,1
mp-1112901,Cs2InHgI6,-1.092497670847702,4,"[Element Cs, Element Hg, Element I, Element In]",Cubic,Fm-3m,10,Cs2 In1 Hg1 I6,6.0,1
mp-1113094,Cs2InSbBr6,-1.472300465597701,4,"[Element Br, Element Cs, Element In, Element Sb]",Cubic,Fm-3m,10,Cs2 In1 Sb1 Br6,6.0,1
mp-1112887,Cs2InSbCl6,-1.718381814597701,4,"[Element Cl, Element Cs, Element In, Element Sb]",Cubic,Fm-3m,10,Cs2 In1 Sb1 Cl6,6.0,1
mp-1113091,Cs2InSbF6,-2.6448153635977,4,"[Element Cs, Element F, Element In, Element Sb]",Cubic,Fm-3m,10,Cs2 In1 Sb1 F6,6.0,1
mp-1113283,Cs2InSbI6,-1.102606242597701,4,"[Element Cs, Element I, Element In, Element Sb]",Cubic,Fm-3m,10,Cs2 In1 Sb1 I6,6.0,1
mp-13687,Cs2KAgF6,-2.3958961098227,4,"[Element Ag, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ag1 F6,6.0,1
mp-1113061,Cs2KAlBr6,-1.843999176656034,4,"[Element Al, Element Br, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Al1 Br6,6.0,1
mp-1113059,Cs2KAlCl6,-2.194529311656035,4,"[Element Al, Element Cl, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Al1 Cl6,6.0,1
mp-1113092,Cs2KAlF6,-3.423887091656034,4,"[Element Al, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Al1 F6,6.0,1
mp-1113057,Cs2KAlI6,-1.364546214656034,4,"[Element Al, Element Cs, Element I, Element K]",Cubic,Fm-3m,10,Cs2 K1 Al1 I6,6.0,1
mp-1112792,Cs2KAsBr6,-1.578519398406034,4,"[Element As, Element Br, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 As1 Br6,6.0,1
mp-1112625,Cs2KAsCl6,-1.844898863406035,4,"[Element As, Element Cl, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 As1 Cl6,6.0,1
mp-1113137,Cs2KAsF6,-2.800384116406034,4,"[Element As, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 As1 F6,6.0,1
mp-1112793,Cs2KAsI6,-1.1929861404060351,4,"[Element As, Element Cs, Element I, Element K]",Cubic,Fm-3m,10,Cs2 K1 As1 I6,6.0,1
mp-1112788,Cs2KAuBr6,-1.380862430656034,4,"[Element Au, Element Br, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Au1 Br6,6.0,1
mp-1112626,Cs2KAuCl6,-1.603382724656035,4,"[Element Au, Element Cl, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Au1 Cl6,6.0,1
mp-1112599,Cs2KAuF6,-2.349037818656034,4,"[Element Au, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Au1 F6,6.0,1
mp-1112789,Cs2KBiBr6,-1.7161221606560342,4,"[Element Bi, Element Br, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Bi1 Br6,6.0,1
mp-1111877,Cs2KBiCl6,-1.9884670916560352,4,"[Element Bi, Element Cl, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Bi1 Cl6,6.0,1
mp-573204,Cs2KBiF6,-2.932455240656035,4,"[Element Bi, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Bi1 F6,6.0,1
mp-1113055,Cs2KBiI6,-1.3145647096560351,4,"[Element Bi, Element Cs, Element I, Element K]",Cubic,Fm-3m,10,Cs2 K1 Bi1 I6,6.0,1
mp-1112787,Cs2KCeBr6,-2.160229750656034,4,"[Element Br, Element Ce, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ce1 Br6,6.0,1
mp-1112872,Cs2KCeCl6,-2.477003932656034,4,"[Element Ce, Element Cl, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ce1 Cl6,6.0,1
mp-1110986,Cs2KCeF6,-3.470062639656034,4,"[Element Ce, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ce1 F6,6.0,1
mp-1112784,Cs2KCeI6,-1.696946254656034,4,"[Element Ce, Element Cs, Element I, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ce1 I6,6.0,1
mp-540729,Cs2KCoF6,-2.718215617656034,4,"[Element Co, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Co1 F6,6.0,1
mp-1205683,Cs2KCrCl6,-1.948814964874999,4,"[Element Cl, Element Cr, Element Cs, Element K]",Cubic,Fm-3m,10,Cs2 K1 Cr1 Cl6,6.0,1
mp-560956,Cs2KCrF6,-3.113987139656035,4,"[Element Cr, Element Cs, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Cr1 F6,6.0,1
mp-6968,Cs2KCuF6,-2.570865261656034,4,"[Element Cs, Element Cu, Element F, Element K]",Cubic,Fm-3m,10,Cs2 K1 Cu1 F6,6.0,1
mp-1112785,Cs2KDyCl6,-2.401450988375001,4,"[Element Cl, Element Cs, Element Dy, Element K]",Cubic,Fm-3m,10,Cs2 K1 Dy1 Cl6,6.0,1
mp-579605,Cs2KEuCl6,-2.318157430156035,4,"[Element Cl, Element Cs, Element Eu, Element K]",Cubic,Fm-3m,10,Cs2 K1 Eu1 Cl6,6.0,1
mp-559454,Cs2KFeF6,-2.9453288056560343,4,"[Element Cs, Element F, Element Fe, Element K]",Cubic,Fm-3m,10,Cs2 K1 Fe1 F6,6.0,1
mp-1112623,Cs2KGaBr6,-1.701227277406034,4,"[Element Br, Element Cs, Element Ga, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ga1 Br6,6.0,1
mp-1113050,Cs2KGaCl6,-2.010078602406035,4,"[Element Cl, Element Cs, Element Ga, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ga1 Cl6,6.0,1
mp-989531,Cs2KGaF6,-3.073085906406034,4,"[Element Cs, Element F, Element Ga, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ga1 F6,6.0,1
mp-1112783,Cs2KGaI6,-1.263232662406034,4,"[Element Cs, Element Ga, Element I, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ga1 I6,6.0,1
mp-1207104,Cs2KHoCl6,-2.516008354156034,4,"[Element Cl, Element Cs, Element Ho, Element K]",Cubic,Fm-3m,10,Cs2 K1 Ho1 Cl6,6.0,1
mp-1113046,Cs2KInBr6,-1.7453492563227,4,"[Element Br, Element Cs, Element In, Element K]",Cubic,Fm-3m,10,Cs2 K1 In1 Br6,6.0,1
mp-1112759,Cs2KInCl6,-2.038482780322701,4,"[Element Cl, Element Cs, Element In, Element K]",Cubic,Fm-3m,10,Cs2 K1 In1 Cl6,6.0,1
mp-989639,Cs2KInF6,-3.008938931322701,4,"[Element Cs, Element F, Element In, Element K]",Cubic,Fm-3m,10,Cs2 K1 In1 F6,6.0,1
mp-1113045,Cs2KInI6,-1.318719406322701,4,"[Element Cs, Element I, Element In, Element K]",Cubic,Fm-3m,10,Cs2 K1 In1 I6,6.0,1
mp-1113044,Cs2KLaCl6,-2.412412663874998,4,"[Element Cl, Element Cs, Element K, Element La]",Cubic,Fm-3m,10,Cs2 K1 La1 Cl6,6.0,1
mp-1206736,Cs2KLaF6,-3.552912250156035,4,"[Element Cs, Element F, Element K, Element La]",Cubic,Fm-3m,10,Cs2 K1 La1 F6,6.0,1
mp-1112760,Cs2KLuCl6,-2.518982010322701,4,"[Element Cl, Element Cs, Element K, Element Lu]",Cubic,Fm-3m,10,Cs2 K1 Lu1 Cl6,6.0,1
mp-561461,Cs2KMnF6,-2.9384884644491382,4,"[Element Cs, Element F, Element K, Element Mn]",Cubic,Fm-3m,10,Cs2 K1 Mn1 F6,6.0,1
mp-1112871,Cs2KMoBr6,-1.619100962656034,4,"[Element Br, Element Cs, Element K, Element Mo]",Cubic,Fm-3m,10,Cs2 K1 Mo1 Br6,6.0,1
mp-1111876,Cs2KMoCl6,-1.8040703413750152,4,"[Element Cl, Element Cs, Element K, Element Mo]",Cubic,Fm-3m,10,Cs2 K1 Mo1 Cl6,6.0,1
mp-557133,Cs2KMoF6,-2.985054783656035,4,"[Element Cs, Element F, Element K, Element Mo]",Cubic,Fm-3m,10,Cs2 K1 Mo1 F6,6.0,1
mp-1113040,Cs2KMoI6,-1.190529416656035,4,"[Element Cs, Element I, Element K, Element Mo]",Cubic,Fm-3m,10,Cs2 K1 Mo1 I6,6.0,1
mp-989580,Cs2KNF6,-1.830823522156034,4,"[Element Cs, Element F, Element K, Element N]",Cubic,Fm-3m,10,Cs2 K1 N1 F6,6.0,1
mp-1112758,Cs2KNdBr6,-2.173311539406035,4,"[Element Br, Element Cs, Element K, Element Nd]",Cubic,Fm-3m,10,Cs2 K1 Nd1 Br6,6.0,1
mp-1112753,Cs2KNdCl6,-2.491796695406035,4,"[Element Cl, Element Cs, Element K, Element Nd]",Cubic,Fm-3m,10,Cs2 K1 Nd1 Cl6,6.0,1
