formula,target,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Cs2Rb1Ta1F6,-2.94917781405021,9,73,64,27.4,22.08,9,4,93,89,62.0,37.2,93,18.9984032,180.94788,161.9494768,64.6217003,54.74795652,18.9984032,53.5,3290.0,3236.5,452.664,567.4672,53.5,1,17,16,11.0,7.2,17,2,6,4,3.5,1.8,2,57,244,187,122.0,78.0,57,0.79,3.98,3.19,2.778,1.4424,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,3,3,0.3,0.54,0,0,14,14,1.4,2.52,0,1,19,18,6.4,3.24,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,7,7,0.7,1.26,0,0,0,0,0.0,0.0,0,1,7,6,1.6,1.08,1,9.7075,115.765,106.0575,39.86175,40.53345,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.6,102.72,15
Rb2Ti1Ag1F6,-2.94911644354733,9,47,38,19.7,12.84,9,4,93,89,67.4,30.72,93,18.9984032,107.8682,88.8697968,44.06612192,30.081262464,18.9984032,53.5,1941.0,1887.5,412.185,470.312,53.5,1,17,16,11.9,6.12,17,2,5,3,3.1,1.32,2,57,220,163,108.7,62.04,57,0.82,3.98,3.16,2.899,1.2972,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.2,1.92,0,0,0,0,0.0,0.0,0,1,11,10,5.9,2.34,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,8,8,0.8,1.44,0,0,0,0,0.0,0.0,0,1,8,7,1.7,1.26,1,9.7075,90.7225,81.015,27.271,25.3806,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0,15,229,214,96.7,98.04,15
K2Li1Bi1F6,-2.94777040398067,3,83,80,17.8,13.52,9,1,93,92,65.1,37.66,93,6.941,208.9804,202.0394,40.81084192,33.633911616,18.9984032,53.5,544.4,490.9,199.215,174.858,53.5,1,17,16,12.0,6.6,17,2,6,4,2.8,1.12,2,57,203,146,102.4,54.48,57,0.82,3.98,3.16,2.852,1.3536,3.98,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,1.0,1.8,0,0,14,14,1.4,2.52,0,1,29,28,7.4,4.32,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,73.1066666667,63.3991666667,25.40016666667,20.592566666678,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,12,229,217,78.9,90.06,15
Cs2Na1Mn1F6,-2.94602127886172,9,55,46,20.0,15.0,9,2,93,91,62.2,36.96,93,18.9984032,132.9054519,113.9070487,45.772913728,36.6860415232,18.9984032,53.5,1519.0,1465.5,281.405,273.486,53.5,1,17,16,11.2,6.96,17,2,6,4,3.1,1.34,2,57,244,187,113.5,67.8,57,0.79,3.98,3.19,2.794,1.4232,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,5,5,0.5,0.9,0,0,0,0,0.0,0.0,0,1,7,6,5.2,2.52,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,5,5,0.5,0.9,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,115.765,106.0575,32.95059195402,33.125763218392,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0,15,229,214,99.4,101.28,15
Cs2Li1Bi1F6,-2.94457532396687,3,83,80,25.0,23.6,9,1,93,92,65.5,37.1,93,6.941,208.9804,202.0394,59.5722723,59.21489738,18.9984032,53.5,544.4,490.9,192.227,166.4724,53.5,1,17,16,12.0,6.6,17,2,6,4,3.2,1.68,2,57,244,187,110.6,64.32,57,0.79,3.98,3.19,2.846,1.3608,3.98,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,1.0,1.8,0,0,14,14,1.4,2.52,0,1,29,28,7.4,4.32,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,115.765,106.0575,33.93183333333,32.733266666668,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,12,229,217,78.9,90.06,15
Li3Ga1F6,-2.940906183714,3,31,28,9.4,4.32,9,1,93,92,63.5,37.5,93,6.941,69.723,62.782,20.45364192,9.853871616,18.9984032,53.5,453.69,400.19,198.498,173.9976,53.5,1,17,16,11.8,6.48,17,2,4,2,2.2,0.36,2,57,128,71,84.8,33.36,57,0.98,3.98,3.0,2.863,1.3404,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,1.0,1.8,0,0,0,0,0.0,0.0,0,1,13,12,5.8,2.88,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,18.8575,9.15,12.68824999999,3.576899999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,84.1,86.94,15
K2Rb1In1F6,-2.938614898064,9,49,40,17.8,10.56,9,3,93,90,64.3,36.58,93,18.9984032,114.818,95.8195968,39.24728192,24.358247232,18.9984032,53.5,429.75,376.25,173.627,144.1524,53.5,1,17,16,11.8,6.48,17,2,5,3,3.0,1.2,2,57,220,163,111.0,64.8,57,0.82,3.98,3.16,2.812,1.4016,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,1.0,1.8,0,0,0,0,0.0,0.0,0,1,13,12,5.8,2.88,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,90.7225,81.015,31.94408333334,28.220716666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,91.6,91.92,15
Rb2Na1Bi1F6,-2.939297751714,9,83,74,22.2,18.08,9,2,93,91,65.4,37.24,93,18.9984032,208.9804,189.9819968,51.689618848,44.9694286912,18.9984032,53.5,544.4,490.9,186.119,159.1428,53.5,1,17,16,12.0,6.6,17,2,6,4,3.1,1.34,2,57,220,163,109.6,63.12,57,0.82,3.98,3.16,2.847,1.3596,3.98,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,1.0,1.8,0,0,14,14,1.4,2.52,0,1,29,28,7.4,4.32,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,90.7225,81.015,30.18833333333,24.766000000002,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,12,229,217,78.9,90.06,15
K2Rb1Nb1F6,-2.937022665064,9,41,32,17.0,9.6,9,3,93,90,61.5,37.8,93,18.9984032,92.90638,73.9079768,37.05611992,21.669260064,18.9984032,53.5,2750.0,2696.5,405.652,468.8696,53.5,1,17,16,11.0,7.2,17,2,5,3,3.0,1.2,2,57,220,163,113.2,67.44,57,0.82,3.98,3.16,2.794,1.4232,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,4,4,0.4,0.72,0,0,0,0,0.0,0.0,0,1,7,6,5.0,2.4,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,6,6,0.6,1.08,0,0,0,0,0.0,0.0,0,1,7,6,1.6,1.08,1,9.7075,90.7225,81.015,31.33608333334,28.585516666676,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.6,102.72,15
Cs1Rb2In1F6,-2.9370716340071,9,55,46,23.2,17.04,9,4,93,89,64.6,36.16,93,18.9984032,132.9054519,113.9070487,53.26494711,41.119852692,18.9984032,53.5,429.75,376.25,167.726,137.0712,53.5,1,17,16,11.8,6.48,17,2,6,4,3.3,1.56,2,57,244,187,116.8,71.76,57,0.79,3.98,3.19,2.809,1.4052,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,1.0,1.8,0,0,0,0,0.0,0.0,0,1,13,12,5.8,2.88,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,115.765,106.0575,37.9715,36.6591,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,91.6,91.92,15
Cs1Rb2Nb1F6,-2.9353609050071,9,55,46,22.4,16.08,9,4,93,89,61.8,37.44,93,18.9984032,132.9054519,113.9070487,51.07378511,38.490458292,18.9984032,53.5,2750.0,2696.5,399.751,470.0498,53.5,1,17,16,11.0,7.2,17,2,6,4,3.3,1.56,2,57,244,187,119.0,74.4,57,0.79,3.98,3.19,2.791,1.4268,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,4,4,0.4,0.72,0,0,0,0,0.0,0.0,0,1,7,6,5.0,2.4,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,6,6,0.6,1.08,0,0,0,0,0.0,0.0,0,1,7,6,1.6,1.08,1,9.7075,115.765,106.0575,37.3635,37.0239,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.6,102.72,15
K2Ti1Ag1F6,-2.93402142364733,9,47,38,16.1,8.52,9,3,93,90,67.2,30.96,93,18.9984032,107.8682,88.8697968,34.79222192,18.952582464,18.9984032,53.5,1941.0,1887.5,416.999,468.3864,53.5,1,17,16,11.9,6.12,17,2,5,3,2.9,1.08,2,57,203,146,105.3,57.96,57,0.82,3.98,3.16,2.899,1.2972,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,10,10,1.2,1.92,0,0,0,0,0.0,0.0,0,1,11,10,5.9,2.34,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,8,8,0.8,1.44,0,0,0,0,0.0,0.0,0,1,8,7,1.7,1.26,1,9.7075,73.1066666667,63.3991666667,23.74783333334,19.743533333344,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0,15,229,214,96.7,98.04,15
Cs2Na1Ta1F6,-2.93175652980021,9,73,64,24.8,21.72,9,2,93,91,61.8,37.44,93,18.9984032,180.94788,161.9494768,58.373897228,54.3274184232,18.9984032,53.5,3290.0,3236.5,458.505,566.299,53.5,1,17,16,11.0,7.2,17,2,6,4,3.3,1.62,2,57,244,187,116.6,71.52,57,0.79,3.98,3.19,2.789,1.4292,3.98,1,2,1,1.7,0.42,2,0,5,5,3.0,2.4,5,0,3,3,0.3,0.54,0,0,14,14,1.4,2.52,0,1,19,18,6.4,3.24,7,0,1,1,0.3,0.42,0,0,1,1,0.6,0.48,1,0,7,7,0.7,1.26,0,0,0,0,0.0,0.0,0,1,7,6,1.6,1.08,1,9.7075,115.765,106.0575,33.71383333333,32.820466666668,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.6,102.72,15
Cs2Rb1Bi1F6,-2.93178730205021,9,83,74,28.4,23.28,9,4,93,89,65.8,36.68,93,18.9984032,208.9804,189.9819968,67.4249523,58.11185892,18.9984032,53.5,544.4,490.9,178.104,149.5248,53.5,1,17,16,12.0,6.6,17,2,6,4,3.5,1.8,2,57,244,187,119.8,75.36,57,0.79,3.98,3.19,2.83,1.38,3.98,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,1.0,1.8,0,0,14,14,1.4,2.52,0,1,29,28,7.4,4.32,7,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,9.7075,115.765,106.0575,41.34475,39.64365,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,12,229,217,78.9,90.06,15
Na2Li1Nb1F6,-2.92277348438067,3,41,38,12.0,5.8,9,1,93,92,61.0,38.4,93,6.941,92.90638,85.96538,25.981733776,13.3849292448,18.9984032,53.5,2750.0,2696.5,426.643,470.0808,53.5,1,17,16,11.0,7.2,17,2,5,3,2.5,0.7,2,57,166,109,96.6,47.52,57,0.93,3.98,3.05,2.832,1.3776,3.98,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,4,4,0.4,0.72,0,0,0,0,0.0,0.0,0,1,7,6,5.0,2.4,7,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,6,6,0.6,1.08,0,0,0,0,0.0,0.0,0,1,7,6,1.6,1.08,1,9.7075,29.2433333333,19.5358333333,15.15049999999,6.531599999988,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,100.6,102.72,15
Na2Al1Cu1F6,-2.920087141714,9,29,20,11.8,3.68,9,2,93,91,69.9,28.34,93,18.9984032,63.546,44.5475968,25.049749636,8.0856078656,18.9984032,53.5,1357.77,1304.27,335.398,338.2776,53.5,1,17,16,12.8,5.08,17,2,4,2,2.5,0.6,2,57,166,109,92.7,42.84,57,0.93,3.98,3.05,2.925,1.266,3.98,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,1.0,1.8,0,0,0,0,0.0,0.0,0,1,11,10,5.8,2.48,7,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,9.7075,29.2433333333,19.5358333333,14.42816666666,6.336433333324,9.7075,0,1.97,1.97,1.182,0.9456,1.97,0,0.0,0.0,0.0,0.0,0,15,229,214,99.8,101.76,15
